,Text,Tags
1545,I am sorry it hurt you.,['personal']
1546,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,['personal']
1547,"""K, wait chikku..il send aftr  &lt;#&gt; mins""",['personal']
1548,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,['personal']
1549,"""K:)i will give my kvb acc details:)""",['personal']
1550,Oh all have to come ah?,['personal']
1551,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),['personal']
1552,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,['personal']
1553,So do you have samus shoulders yet,['personal']
1554,Then dun wear jeans lor...,['personal']
1555,"Since when, which side, any fever, any vomitin.",['personal']
1556,"""K:)k.are you in college?""",['personal']
1557,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,['personal']
1558,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),['personal']
1559,Theyre doing it to lots of places. Only hospitals and medical places are safe.,['personal']
1560,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),['spam']
1561,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,['personal']
1562,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",['personal']
1563,I cant wait to see you! How were the photos were useful? :),['personal']
1564,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,['spam']
1565,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,['personal']
1566,Also remember to get dobby's bowl from your car,['personal']
1567,Filthy stories and GIRLS waiting for your,['spam']
1568,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,['personal']
1569,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",['personal']
1570,Welp apparently he retired,['personal']
1571,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",['personal']
1572,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,['personal']
1573,Eh u send wrongly lar...,['personal']
1574,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,['personal']
1575,If he started searching he will get job in few days.he have great potential and talent.,['personal']
1576,Reckon need to be in town by eightish to walk from * carpark.,['personal']
1577,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",['spam']
1578,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,['personal']
1579,Yo guess what I just dropped,['personal']
1580,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,['personal']
1581,"I can't, I don't have her number!",['personal']
1582,Change again... It's e one next to escalator...,['personal']
1583,Umma. Did she say anything,['personal']
1584,Give me a sec to think think about it,['personal']
1585,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,['spam']
1586,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,['personal']
1587,Just buy a pizza. Meat lovers or supreme. U get to pick.,['personal']
1588,"Ya, told..she was asking wats matter?",['personal']
1589,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",['personal']
1590,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,['spam']
1591,Shall i send that exe to your mail id.,['personal']
1592,Nope watching tv at home... Not going out. V bored...,['personal']
1593,Don know..wait i will check it.,['personal']
1594,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",['personal']
1595,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,['spam']
1596,We still on for tonight?,['personal']
1597,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",['spam']
1598,"Come round, it's . ",['personal']
1599,"""Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here…""",['spam']
1600,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,['spam']
1601,Ard 515 like dat. Y?,['personal']
1602,Tell me they're female :V how're you throwing in? We're deciding what all to get now,['personal']
1603,I'm working technical support :)voice process.networking field.,['personal']
1604,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,['personal']
1605,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,['personal']
1606,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,['spam']
1607,Once free call me sir. I am waiting for you.,['personal']
1608,Meeting u is my work. . . Tel me when shall i do my work tomorrow,['personal']
1609,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,['spam']
1610,Jus finish bathing...,['personal']
1611,"alright, I'll make sure the car is back tonight",['personal']
1612,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,['spam']
1613,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,['personal']
1614,Aight ill get on fb in a couple minutes,['personal']
1615,Can u get pic msgs to your phone?,['personal']
1616,"""Send to someone else :-)""",['personal']
1617,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,['personal']
1618,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,['personal']
1619,Please da call me any mistake from my side sorry da. Pls da goto doctor.,['personal']
1620,Where r we meeting?,['personal']
1621,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",['personal']
1622,Now only i reached home. . . I am very tired now. . I will come tomorro,['personal']
1623,Ryder unsold.now gibbs.,['personal']
1624,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,['personal']
1625,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,['personal']
1626,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,['personal']
1627,You busy or can I come by at some point and figure out what we're doing tomorrow,['personal']
1628,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",['personal']
1629,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,['personal']
1630,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,['spam']
1631,So that means you still think of teju,['personal']
1632,"No I'm good for the movie, is it ok if I leave in an hourish?",['personal']
1633,No no:)this is kallis home ground.amla home town is durban:),['personal']
1634,So lets make it saturday or monday as per convenience.,['personal']
1635,Hey... What time is your driving on fri? We go for evaluation on fri?,['personal']
1636,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,['personal']
1637,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",['spam']
1638,Cancel cheyyamo?and get some money back?,['personal']
1639,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,['spam']
1640,Aiyar sorry lor forgot 2 tell u...,['personal']
1641,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,['spam']
1642,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,['personal']
1643,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay""",['personal']
1644,"Sorry, I'll call later",['personal']
1645,Good morning princess! How are you?,['personal']
1646,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",['personal']
1647,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,['spam']
1648,LOL ... No just was busy,['personal']
1649,What * u wearing?,['personal']
1650,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,['personal']
1651,"""Oh:)as usual vijay film or its different?""",['personal']
1652,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,['spam']
1653,Have you had a good day? Mine was really busy are you up to much tomorrow night?,['personal']
1654,And is there a way you can send shade's stuff to her. And she has been wonderful too.,['personal']
1655,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,['personal']
1656,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",['spam']
1657,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,['personal']
1658,Yun buying... But school got offer 2000 plus only...,['personal']
1659,You sure your neighbors didnt pick it up,['personal']
1660,"""K. I will sent it again""",['personal']
1661,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,['spam']
1662,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",['personal']
1663,Well. Im computerless. Time to make some oreo truffles,['personal']
1664,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,['personal']
1665,"Yeah, we can probably swing by once my roommate finishes up with his girl",['personal']
1666,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",['spam']
1667,Happy new years melody!,['personal']
1668,"Yo, you around? Just got my car back",['personal']
1669,All will come alive.better correct any good looking figure there itself..,['personal']
1670,In that case I guess I'll see you at campus lodge,['personal']
1671,We're done...,['personal']
1672,Come to my home for one last time i wont do anything. Trust me.,['personal']
1673,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,['personal']
1674,Ok... C ya...,['personal']
1675,You have 1 new voicemail. Please call 08719181503,['spam']
1676,What he said is not the matter. My mind saying some other matter is there.,['personal']
1677,He also knows about lunch menu only da. . I know,['personal']
1678,I know she called me,['personal']
1679,"Me also da, i feel yesterday night  wait til 2day night dear.",['personal']
1680,Thanks for understanding. I've been trying to tell sura that.,['personal']
1681,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,['personal']
1682,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",['spam']
1683,Ok then i will come to ur home after half an hour,['personal']
1684,"Yo, the game almost over? Want to go to walmart soon",['personal']
1685,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",['personal']
1686,I'll text now! All creepy like so he won't think that we forgot,['personal']
1687,You have 1 new voicemail. Please call 08719181513.,['spam']
1688,"Damn, can you make it tonight or do you want to just wait til tomorrow",['personal']
1689,"""K..k..i'm also fine:)when will you complete the course?""",['personal']
1690,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",['personal']
1691,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,['spam']
1692,Prakesh is there know.,['personal']
1693,Teach me apps da. When you come to college.,['personal']
1694,Rofl betta invest in some  anti aging products,['personal']
1695,"sir, you will receive the account no another 1hr time. Sorry for the delay.",['personal']
1696,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,['spam']
1697,Jus ans me lar. U'll noe later.,['personal']
1698,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,['personal']
1699,have got * few things to do. may be in * pub later.,['personal']
1700,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",['personal']
1701,Horrible gal. Me in sch doing some stuff. How come u got mc?,['personal']
1702,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",['personal']
1703,"I call you later, don't have network. If urgnt, sms me.",['personal']
1704,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,['personal']
1705,Please CALL 08712402779 immediately as there is an urgent message waiting for you,['spam']
1706,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,['personal']
1707,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,['personal']
1708,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",['personal']
1709,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",['personal']
1710,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",['personal']
1711,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",['spam']
1712,Ok. No wahala. Just remember that a friend in need ...,['personal']
1713,I will see in half an hour,['personal']
1714,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,['personal']
1715,Ok...,['personal']
1716,network operator. The service is free. For T & C's visit 80488.biz,['spam']
1717,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,['personal']
1718,Aiyah u did ok already lar. E nydc at wheellock?,['personal']
1719,TELL HER I SAID EAT SHIT.,['personal']
1720,Sure! I am driving but will reach my destination soon.,['personal']
1721,"K so am I, how much for an 8th? Fifty?",['personal']
1722,Your right! I'll make the appointment right now.,['personal']
1723,Designation is software developer and may be she get chennai:),['personal']
1724,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,['spam']
1725,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",['spam']
1726,"Ok, be careful ! Don't text and drive !",['personal']
1727,"""I'll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.""",['personal']
1728,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,['personal']
1729,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,['personal']
1730,Correct. So how was work today,['personal']
1731,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,['personal']
1732,Yeah jay's sort of a fucking retard,['personal']
1733,"Sorry, was in the bathroom, sup",['personal']
1734,My exam is for february 4. Wish you a great day.,['personal']
1735,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,['personal']
1736,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",['personal']
1737,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",['personal']
1738,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",['personal']
1739,Bugis oso near wat... ,['personal']
1740,Yo theres no class tmrw right?,['personal']
1741,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,['personal']
1742,Yo dude guess who just got arrested the other day,['personal']
1743,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,['personal']
1744,What does the dance river do?,['personal']
1745,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",['personal']
1746,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,['personal']
1747,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",['spam']
1748,Bbq this sat at mine from 6ish. Ur welcome 2 come,['personal']
1749,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",['spam']
1750,We're finally ready fyi,['personal']
1751,Auntie huai juan never pick up her phone,['personal']
1752,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,['spam']
1753,"Ya tel, wats ur problem..",['personal']
1754,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,['spam']
1755,i dnt wnt to tlk wid u,['personal']
1756,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""""""",['personal']
1757,"Haha just kidding, papa needs drugs",['personal']
1758,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",['personal']
1759,Oh ok..,['personal']
1760,R we still meeting 4 dinner tonight?,['personal']
1761,Thats cool! I am a gentleman and will treat you with dignity and respect.,['personal']
1762,Shall i start from hear.,['personal']
1763,Then we wait 4 u lor... No need 2 feel bad lar...,['personal']
1764,No did you check? I got his detailed message now,['personal']
1765,cool. We will have fun practicing making babies!,['personal']
1766,Actually getting ready to leave the house.,['personal']
1767,"""K..k..any special today?""",['personal']
1768,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",['spam']
1769,Then we gotta do it after that,['personal']
1770,"I've got ten bucks, jay is being noncomittal",['personal']
1771,Where at were hungry too,['personal']
1772,Pls speak to that customer machan.,['personal']
1773,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,['personal']
1774,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",['personal']
1775,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,['spam']
1776,So wats ur opinion abt him and how abt is character?,['personal']
1777,Jay is snickering and tells me that x is totally fucking up the chords as we speak,['personal']
1778,No..few hours before.went to hair cut .,['personal']
1779,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,['personal']
1780,Lmao. Take a pic and send it to me.,['personal']
1781,"""Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",['personal']
1782,No. She's currently in scotland for that.,['personal']
1783,Do you work all this week ?,['personal']
1784,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,['personal']
1785,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february""",['personal']
1786,For sale - arsenal dartboard. Good condition but no doubles or trebles!,['spam']
1787,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,['personal']
1788,In fact when do you leave? I think addie goes back to school tues or wed,['personal']
1789,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""""""",['personal']
1790,"""Ya:)going for restaurant..""",['personal']
1791,"Its ok., i just askd did u knw tht no?",['personal']
1792,Those ducking chinchillas,['personal']
1793,I am in a marriage function,['personal']
1794,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,['personal']
1795,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,['spam']
1796,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,['personal']
1797,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",['personal']
1798,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,['spam']
1799,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",['personal']
1800,Kinda. First one gets in at twelve! Aah. Speak tomo,['personal']
1801,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,['personal']
1802,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,['personal']
1803,I wont touch you with out your permission.,['personal']
1804,"""I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it""",['personal']
1805,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",['personal']
1806,I told your number to gautham..,['personal']
1807,Tell them no need to investigate about me anywhere.,['personal']
1808,Ok i juz receive..,['personal']
1809,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",['personal']
1810,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",['spam']
1811,In the end she might still vomit but its okay. Not everything will come out.,['personal']
1812,How are you with moneY...as in to you...money aint a thing....how are you sha!,['personal']
1813,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,['personal']
1814,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,['personal']
1815,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",['personal']
1816,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",['spam']
1817,Host-based IDPS for linux systems.,['personal']
1818,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",['spam']
1819,Don no da:)whats you plan?,['personal']
1820,Ill be there on  &lt;#&gt;  ok.,['personal']
1821,Oh my God. I'm almost home,['personal']
1822,Total video converter free download type this in google search:),['personal']
1823,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,['spam']
1824,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",['personal']
1825,Sounds like something that someone testing me would sayy,['personal']
1826,Hows the champ just leaving glasgow!,['personal']
1827,"""K:)all the best:)congrats…""",['personal']
1828,I wonder if you'll get this text?,['personal']
1829,I need to come home and give you some good lovin...,['personal']
1830,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,['spam']
1831,Shall i ask one thing if you dont mistake me.,['personal']
1832,Check wid corect speling i.e. Sarcasm,['personal']
1833,Pls pls find out from aunt nike.,['personal']
1834,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",['personal']
1835,No screaming means shouting..,['personal']
1836,Hey what happen de. Are you alright.,['personal']
1837,Remember on that day..,['personal']
1838,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,['spam']
1839,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,['personal']
1840,All sounds good. Fingers . Makes it difficult to type,['personal']
1841,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,['personal']
1842,"""Now press conference da:)""",['personal']
1843,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",['spam']
1844,After completed degree. There is no use in joining finance.,['personal']
1845,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",['personal']
1846,In e msg jus now. U said thanks for gift.,['personal']
1847,U too...,['personal']
1848,Ok how you dear. Did you call chechi,['personal']
1849,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"""" but""",['personal']
1850,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",['personal']
1851,"whatever, im pretty pissed off.",['personal']
1852,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,['personal']
1853,I dont have that much image in class.,['personal']
1854,"""No:-)i got rumour that you going to buy apartment in chennai:-)""",['personal']
1855,Near kalainar tv office.thenampet,['personal']
1856,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,['spam']
1857,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,['spam']
1858,"Yep, at derek's house now, see you Sunday &lt;3",['personal']
1859,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",['personal']
1860,"Sorry, I'll call later",['personal']
1861,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,['personal']
1862,There are no other charges after transfer charges and you can withdraw anyhow you like,['personal']
1863,That's my honeymoon outfit. :),['personal']
1864,Will it help if we propose going back again tomorrow,['personal']
1865,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,['spam']
1866,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,['personal']
1867,Pls confirm the time to collect the cheque.,['personal']
1868,Daddy will take good care of you :),['personal']
1869,"Yeah probably, I still gotta check out with leo",['personal']
1870,"""K.then any other special?""",['personal']
1871,Ok no prob... I'll come after lunch then...,['personal']
1872,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,['personal']
